group,id,course,module,grade
19,238,Astronomy and Celestial Navigation,3,11.5
19,238,Drumming and Music,2,19.5
19,238,Drumming and Music,2,14
19,238,Drumming and Music,2,16.5
19,238,Drumming and Music,2,12
19,238,Drumming and Music,2,16.5
19,238,Drumming and Music,2,8.5
19,238,Drumming and Music,2,19
19,238,Earth Magic and Fertility Rituals,1,12
19,238,Earth Magic and Fertility Rituals,1,8
19,238,Earth Magic and Fertility Rituals,1,8
19,238,Earth Magic and Fertility Rituals,1,8.5
19,238,Earth Magic and Fertility Rituals,1,9.5
19,238,Earth Magic and Fertility Rituals,1,10.5
19,238,Earth Magic and Fertility Rituals,1,12
19,238,Earth Magic and Fertility Rituals,1,11.5
19,238,Earth Magic and Fertility Rituals,1,9.5
19,238,Herbalism and Traditional Medicine,3,10.5
19,238,Herbalism and Traditional Medicine,3,7
19,238,Herbalism and Traditional Medicine,3,14.5
19,238,Herbalism and Traditional Medicine,3,11
19,238,Hunting and Gathering Skills,2,20
19,238,Hunting and Gathering Skills,2,5
19,238,Hunting and Gathering Skills,2,5
19,238,Hunting and Gathering Skills,2,10
19,238,Hunting and Gathering Skills,2,12
19,238,Martial Arts and Self-Defense,1,11
19,238,Martial Arts and Self-Defense,1,9
19,238,Martial Arts and Self-Defense,1,10.5
19,238,Martial Arts and Self-Defense,1,10
19,238,Martial Arts and Self-Defense,1,9
19,238,Martial Arts and Self-Defense,1,8
19,238,Martial Arts and Self-Defense,1,8.5
19,238,Martial Arts and Self-Defense,1,9
19,238,Shamanism and Spirit Communication,3,12.5
19,238,Shamanism and Spirit Communication,3,10.5
19,238,Shamanism and Spirit Communication,3,12
19,238,Storytelling and Oral Tradition,3,12.8
19,238,Storytelling and Oral Tradition,3,11.9
19,238,Storytelling and Oral Tradition,3,10.5
19,238,Storytelling and Oral Tradition,3,15.7
19,238,Storytelling and Oral Tradition,3,17
19,238,Storytelling and Oral Tradition,3,16.1
19,238,Storytelling and Oral Tradition,3,15
19,238,Storytelling and Oral Tradition,3,14.8
19,238,Tribal Law and Customs,1,8.3
19,238,Tribal Law and Customs,1,4.8
19,238,Tribal Law and Customs,1,10.1
19,238,Tribal Law and Customs,1,7.3
19,238,Tribal Law and Customs,1,10.4
19,238,Tribal Law and Customs,1,7.9
19,266,Animal Lore and Totemism,1,12.75
19,266,Animal Lore and Totemism,1,5.75
19,266,Animal Lore and Totemism,1,15.25
19,266,Animal Lore and Totemism,1,9.5
19,266,Animal Lore and Totemism,1,12.25
19,266,Animal Lore and Totemism,1,10
19,266,Animal Lore and Totemism,1,10.25
19,266,Astronomy and Celestial Navigation,3,12
19,266,Astronomy and Celestial Navigation,3,8.5
19,266,Astronomy and Celestial Navigation,3,14
19,266,Drumming and Music,2,15
19,266,Drumming and Music,2,20
19,266,Drumming and Music,2,17
19,266,Drumming and Music,2,18.5
19,266,Drumming and Music,2,11.5
19,266,Drumming and Music,2,13.5
19,266,Drumming and Music,2,16.5
19,266,Earth Magic and Fertility Rituals,1,9.5
19,266,Earth Magic and Fertility Rituals,1,9.5
19,266,Earth Magic and Fertility Rituals,1,8.5
19,266,Earth Magic and Fertility Rituals,1,11
19,266,Earth Magic and Fertility Rituals,1,10.5
19,266,Earth Magic and Fertility Rituals,1,13
19,266,Earth Magic and Fertility Rituals,1,10.5
19,266,Earth Magic and Fertility Rituals,1,8
19,266,Earth Magic and Fertility Rituals,1,11.5
19,266,Herbalism and Traditional Medicine,3,12.5
19,266,Herbalism and Traditional Medicine,3,9.5
19,266,Herbalism and Traditional Medicine,3,12
19,266,Herbalism and Traditional Medicine,3,14
19,266,Hunting and Gathering Skills,2,12
19,266,Hunting and Gathering Skills,2,9
19,266,Hunting and Gathering Skills,2,14
19,266,Hunting and Gathering Skills,2,12
19,266,Hunting and Gathering Skills,2,10
19,266,Martial Arts and Self-Defense,1,6
19,266,Martial Arts and Self-Defense,1,10
19,266,Martial Arts and Self-Defense,1,8.5
19,266,Martial Arts and Self-Defense,1,6
19,266,Martial Arts and Self-Defense,1,9.5
19,266,Martial Arts and Self-Defense,1,8.5
19,266,Martial Arts and Self-Defense,1,9.5
19,266,Martial Arts and Self-Defense,1,10
19,266,Shamanism and Spirit Communication,3,13.5
19,266,Shamanism and Spirit Communication,3,12.5
19,266,Shamanism and Spirit Communication,3,13.5
19,266,Storytelling and Oral Tradition,3,14.8
19,266,Storytelling and Oral Tradition,3,14
19,266,Storytelling and Oral Tradition,3,13.5
19,266,Storytelling and Oral Tradition,3,14
19,266,Storytelling and Oral Tradition,3,13.5
19,266,Storytelling and Oral Tradition,3,7.8
19,266,Storytelling and Oral Tradition,3,14
19,266,Storytelling and Oral Tradition,3,11.1
19,266,Storytelling and Oral Tradition,3,14.9
19,266,Tribal Law and Customs,1,3.9
19,266,Tribal Law and Customs,1,10
19,266,Tribal Law and Customs,1,6.9
19,266,Tribal Law and Customs,1,6.9
19,266,Tribal Law and Customs,1,7
19,291,Animal Lore and Totemism,1,15.75
19,291,Animal Lore and Totemism,1,8.75
19,291,Animal Lore and Totemism,1,12.5
19,291,Animal Lore and Totemism,1,13.75
19,291,Animal Lore and Totemism,1,16.5
19,291,Animal Lore and Totemism,1,13.5
19,291,Animal Lore and Totemism,1,17.5
19,291,Animal Lore and Totemism,1,12.75
19,291,Astronomy and Celestial Navigation,3,11
19,291,Astronomy and Celestial Navigation,3,13
19,291,Astronomy and Celestial Navigation,3,13.5
19,291,Drumming and Music,2,5.5
19,291,Drumming and Music,2,19.5
19,291,Drumming and Music,2,15
19,291,Drumming and Music,2,13
19,291,Drumming and Music,2,7.5
19,291,Drumming and Music,2,11
19,291,Drumming and Music,2,15
19,291,Earth Magic and Fertility Rituals,1,5
19,291,Earth Magic and Fertility Rituals,1,12.5
19,291,Earth Magic and Fertility Rituals,1,8
19,291,Earth Magic and Fertility Rituals,1,10.5
19,291,Earth Magic and Fertility Rituals,1,11
19,291,Earth Magic and Fertility Rituals,1,6
19,291,Earth Magic and Fertility Rituals,1,5.5
19,291,Earth Magic and Fertility Rituals,1,8.5
19,291,Herbalism and Traditional Medicine,3,11
19,291,Herbalism and Traditional Medicine,3,4
19,291,Herbalism and Traditional Medicine,3,7.5
19,291,Herbalism and Traditional Medicine,3,13
19,291,Hunting and Gathering Skills,2,10
19,291,Hunting and Gathering Skills,2,1
19,291,Hunting and Gathering Skills,2,9
19,291,Hunting and Gathering Skills,2,9
19,291,Hunting and Gathering Skills,2,8
19,291,Martial Arts and Self-Defense,1,7
19,291,Martial Arts and Self-Defense,1,9.5
19,291,Martial Arts and Self-Defense,1,9.5
19,291,Martial Arts and Self-Defense,1,8
19,291,Martial Arts and Self-Defense,1,7.5
19,291,Martial Arts and Self-Defense,1,8
19,291,Martial Arts and Self-Defense,1,9
19,291,Shamanism and Spirit Communication,3,12.5
19,291,Shamanism and Spirit Communication,3,10.5
19,291,Shamanism and Spirit Communication,3,12.5
19,291,Storytelling and Oral Tradition,3,10.4
19,291,Storytelling and Oral Tradition,3,15.1
19,291,Storytelling and Oral Tradition,3,14.5
19,291,Storytelling and Oral Tradition,3,14.2
19,291,Storytelling and Oral Tradition,3,13.1
19,291,Storytelling and Oral Tradition,3,7.9
19,291,Storytelling and Oral Tradition,3,10.9
19,291,Storytelling and Oral Tradition,3,14.4
19,291,Storytelling and Oral Tradition,3,9
19,291,Tribal Law and Customs,1,9
19,291,Tribal Law and Customs,1,10.6
19,291,Tribal Law and Customs,1,4.5
19,291,Tribal Law and Customs,1,9.8
19,291,Tribal Law and Customs,1,7
19,291,Tribal Law and Customs,1,7.1
19,304,Animal Lore and Totemism,1,10.5
19,304,Animal Lore and Totemism,1,10
19,304,Animal Lore and Totemism,1,14.25
19,304,Animal Lore and Totemism,1,16.25
19,304,Animal Lore and Totemism,1,10.75
19,304,Animal Lore and Totemism,1,7.75
19,304,Animal Lore and Totemism,1,12
19,304,Astronomy and Celestial Navigation,3,10.5
19,304,Astronomy and Celestial Navigation,3,14.5
19,304,Astronomy and Celestial Navigation,3,11
19,304,Drumming and Music,2,8.5
19,304,Drumming and Music,2,15.5
19,304,Drumming and Music,2,10.5
19,304,Drumming and Music,2,19
19,304,Drumming and Music,2,17
19,304,Drumming and Music,2,12
19,304,Drumming and Music,2,9.5
19,304,Earth Magic and Fertility Rituals,1,10.5
19,304,Earth Magic and Fertility Rituals,1,7.5
19,304,Earth Magic and Fertility Rituals,1,9.5
19,304,Earth Magic and Fertility Rituals,1,9.5
19,304,Earth Magic and Fertility Rituals,1,8.5
19,304,Earth Magic and Fertility Rituals,1,9.5
19,304,Earth Magic and Fertility Rituals,1,13
19,304,Herbalism and Traditional Medicine,3,12.5
19,304,Herbalism and Traditional Medicine,3,6
19,304,Herbalism and Traditional Medicine,3,11
19,304,Herbalism and Traditional Medicine,3,12.5
19,304,Hunting and Gathering Skills,2,7
19,304,Hunting and Gathering Skills,2,11
19,304,Hunting and Gathering Skills,2,7
19,304,Hunting and Gathering Skills,2,12
19,304,Hunting and Gathering Skills,2,5
19,304,Hunting and Gathering Skills,2,7
19,304,Martial Arts and Self-Defense,1,7
19,304,Martial Arts and Self-Defense,1,8.5
19,304,Martial Arts and Self-Defense,1,9
19,304,Martial Arts and Self-Defense,1,11
19,304,Martial Arts and Self-Defense,1,7
19,304,Martial Arts and Self-Defense,1,7.5
19,304,Martial Arts and Self-Defense,1,8
19,304,Shamanism and Spirit Communication,3,10.5
19,304,Shamanism and Spirit Communication,3,12
19,304,Shamanism and Spirit Communication,3,11.5
19,304,Storytelling and Oral Tradition,3,11.6
19,304,Storytelling and Oral Tradition,3,12.4
19,304,Storytelling and Oral Tradition,3,16.8
19,304,Storytelling and Oral Tradition,3,12.1
19,304,Storytelling and Oral Tradition,3,14.1
19,304,Storytelling and Oral Tradition,3,10
19,304,Storytelling and Oral Tradition,3,14.4
19,304,Storytelling and Oral Tradition,3,13.1
19,304,Storytelling and Oral Tradition,3,12.8
19,304,Tribal Law and Customs,1,10.2
19,304,Tribal Law and Customs,1,8.7
19,304,Tribal Law and Customs,1,7.5
19,304,Tribal Law and Customs,1,7.8
19,304,Tribal Law and Customs,1,6.5
19,304,Tribal Law and Customs,1,6.4
19,339,Animal Lore and Totemism,1,11.5
19,339,Animal Lore and Totemism,1,12.5
19,339,Animal Lore and Totemism,1,13.25
19,339,Animal Lore and Totemism,1,16.25
19,339,Animal Lore and Totemism,1,16.25
19,339,Animal Lore and Totemism,1,13.75
19,339,Animal Lore and Totemism,1,8.5
19,339,Animal Lore and Totemism,1,8.25
19,339,Astronomy and Celestial Navigation,3,14
19,339,Astronomy and Celestial Navigation,3,13.5
19,339,Astronomy and Celestial Navigation,3,14
19,339,Drumming and Music,2,19.5
19,339,Drumming and Music,2,16.5
19,339,Drumming and Music,2,20
19,339,Drumming and Music,2,18.5
19,339,Drumming and Music,2,15.5
19,339,Drumming and Music,2,16.5
19,339,Drumming and Music,2,15.5
19,339,Earth Magic and Fertility Rituals,1,7
19,339,Earth Magic and Fertility Rituals,1,10
19,339,Earth Magic and Fertility Rituals,1,5.5
19,339,Earth Magic and Fertility Rituals,1,8
19,339,Earth Magic and Fertility Rituals,1,9
19,339,Earth Magic and Fertility Rituals,1,7
19,339,Earth Magic and Fertility Rituals,1,9.5
19,339,Earth Magic and Fertility Rituals,1,12.5
19,339,Earth Magic and Fertility Rituals,1,12.5
19,339,Herbalism and Traditional Medicine,3,13
19,339,Herbalism and Traditional Medicine,3,8
19,339,Herbalism and Traditional Medicine,3,16
19,339,Herbalism and Traditional Medicine,3,8
19,339,Hunting and Gathering Skills,2,5
19,339,Hunting and Gathering Skills,2,4
19,339,Hunting and Gathering Skills,2,0
19,339,Hunting and Gathering Skills,2,6
19,339,Hunting and Gathering Skills,2,16
19,339,Hunting and Gathering Skills,2,6
19,339,Martial Arts and Self-Defense,1,10.5
19,339,Martial Arts and Self-Defense,1,13
19,339,Martial Arts and Self-Defense,1,9
19,339,Martial Arts and Self-Defense,1,9
19,339,Martial Arts and Self-Defense,1,11.5
19,339,Martial Arts and Self-Defense,1,10.5
19,339,Martial Arts and Self-Defense,1,8
19,339,Martial Arts and Self-Defense,1,7.5
19,339,Shamanism and Spirit Communication,3,11
19,339,Shamanism and Spirit Communication,3,15.5
19,339,Shamanism and Spirit Communication,3,12
19,339,Storytelling and Oral Tradition,3,12.3
19,339,Storytelling and Oral Tradition,3,12.3
19,339,Storytelling and Oral Tradition,3,12.9
19,339,Storytelling and Oral Tradition,3,13
19,339,Storytelling and Oral Tradition,3,15.4
19,339,Storytelling and Oral Tradition,3,14.6
19,339,Storytelling and Oral Tradition,3,10.6
19,339,Storytelling and Oral Tradition,3,14
19,339,Storytelling and Oral Tradition,3,11.2
19,339,Tribal Law and Customs,1,6.2
19,339,Tribal Law and Customs,1,8
19,339,Tribal Law and Customs,1,9.7
19,339,Tribal Law and Customs,1,11.9
19,339,Tribal Law and Customs,1,7.1
19,339,Tribal Law and Customs,1,8.2
19,342,Animal Lore and Totemism,1,14.5
19,342,Animal Lore and Totemism,1,9.75
19,342,Animal Lore and Totemism,1,11.25
19,342,Animal Lore and Totemism,1,13.5
19,342,Animal Lore and Totemism,1,9.75
19,342,Animal Lore and Totemism,1,15.5
19,342,Animal Lore and Totemism,1,16.75
19,342,Animal Lore and Totemism,1,13.5
19,342,Astronomy and Celestial Navigation,3,12
19,342,Astronomy and Celestial Navigation,3,12
19,342,Astronomy and Celestial Navigation,3,13
19,342,Drumming and Music,2,13.5
19,342,Drumming and Music,2,18
19,342,Drumming and Music,2,11.5
19,342,Drumming and Music,2,18
19,342,Drumming and Music,2,20
19,342,Drumming and Music,2,17
19,342,Drumming and Music,2,14
19,342,Earth Magic and Fertility Rituals,1,9
19,342,Earth Magic and Fertility Rituals,1,8
19,342,Earth Magic and Fertility Rituals,1,10.5
19,342,Earth Magic and Fertility Rituals,1,10.5
19,342,Earth Magic and Fertility Rituals,1,8
19,342,Earth Magic and Fertility Rituals,1,11.5
19,342,Earth Magic and Fertility Rituals,1,9
19,342,Earth Magic and Fertility Rituals,1,6.5
19,342,Earth Magic and Fertility Rituals,1,9.5
19,342,Herbalism and Traditional Medicine,3,12.5
19,342,Herbalism and Traditional Medicine,3,8
19,342,Herbalism and Traditional Medicine,3,7.5
19,342,Herbalism and Traditional Medicine,3,4.5
19,342,Hunting and Gathering Skills,2,8
19,342,Hunting and Gathering Skills,2,12
19,342,Hunting and Gathering Skills,2,10
19,342,Hunting and Gathering Skills,2,11
19,342,Hunting and Gathering Skills,2,2
19,342,Hunting and Gathering Skills,2,7
19,342,Martial Arts and Self-Defense,1,7
19,342,Martial Arts and Self-Defense,1,11.5
19,342,Martial Arts and Self-Defense,1,6.5
19,342,Martial Arts and Self-Defense,1,7.5
19,342,Martial Arts and Self-Defense,1,9.5
19,342,Martial Arts and Self-Defense,1,5.5
19,342,Martial Arts and Self-Defense,1,10
19,342,Martial Arts and Self-Defense,1,7
19,342,Shamanism and Spirit Communication,3,11.5
19,342,Shamanism and Spirit Communication,3,13.5
19,342,Shamanism and Spirit Communication,3,10.5
19,342,Storytelling and Oral Tradition,3,11.1
19,342,Storytelling and Oral Tradition,3,15.6
19,342,Storytelling and Oral Tradition,3,15.8
19,342,Storytelling and Oral Tradition,3,10.8
19,342,Storytelling and Oral Tradition,3,8.9
19,342,Storytelling and Oral Tradition,3,13.7
19,342,Storytelling and Oral Tradition,3,8.3
19,342,Storytelling and Oral Tradition,3,16.1
19,342,Tribal Law and Customs,1,6.7
19,342,Tribal Law and Customs,1,6.5
19,342,Tribal Law and Customs,1,10.1
19,342,Tribal Law and Customs,1,7.5
19,342,Tribal Law and Customs,1,6.7
19,342,Tribal Law and Customs,1,7.4
19,345,Animal Lore and Totemism,1,15.25
19,345,Animal Lore and Totemism,1,16.5
19,345,Animal Lore and Totemism,1,11.25
19,345,Animal Lore and Totemism,1,10.5
19,345,Animal Lore and Totemism,1,13
19,345,Animal Lore and Totemism,1,10.75
19,345,Animal Lore and Totemism,1,11
19,345,Animal Lore and Totemism,1,16.5
19,345,Astronomy and Celestial Navigation,3,10.5
19,345,Astronomy and Celestial Navigation,3,14.5
19,345,Astronomy and Celestial Navigation,3,12
19,345,Drumming and Music,2,14.5
19,345,Drumming and Music,2,15
19,345,Drumming and Music,2,7.5
19,345,Drumming and Music,2,15.5
19,345,Drumming and Music,2,12.5
19,345,Drumming and Music,2,14.5
19,345,Drumming and Music,2,15.5
19,345,Earth Magic and Fertility Rituals,1,10.5
19,345,Earth Magic and Fertility Rituals,1,10
19,345,Earth Magic and Fertility Rituals,1,10
19,345,Earth Magic and Fertility Rituals,1,8.5
19,345,Earth Magic and Fertility Rituals,1,7.5
19,345,Earth Magic and Fertility Rituals,1,11
19,345,Earth Magic and Fertility Rituals,1,12.5
19,345,Earth Magic and Fertility Rituals,1,10
19,345,Earth Magic and Fertility Rituals,1,9
19,345,Herbalism and Traditional Medicine,3,15.5
19,345,Herbalism and Traditional Medicine,3,9.5
19,345,Herbalism and Traditional Medicine,3,12
19,345,Herbalism and Traditional Medicine,3,14
19,345,Hunting and Gathering Skills,2,7
19,345,Hunting and Gathering Skills,2,7
19,345,Hunting and Gathering Skills,2,11
19,345,Hunting and Gathering Skills,2,4
19,345,Hunting and Gathering Skills,2,14
19,345,Hunting and Gathering Skills,2,12
19,345,Martial Arts and Self-Defense,1,6.5
19,345,Martial Arts and Self-Defense,1,8
19,345,Martial Arts and Self-Defense,1,8.5
19,345,Martial Arts and Self-Defense,1,7.5
19,345,Martial Arts and Self-Defense,1,7.5
19,345,Martial Arts and Self-Defense,1,8.5
19,345,Martial Arts and Self-Defense,1,10
19,345,Martial Arts and Self-Defense,1,7.5
19,345,Shamanism and Spirit Communication,3,12.5
19,345,Shamanism and Spirit Communication,3,10
19,345,Shamanism and Spirit Communication,3,11
19,345,Storytelling and Oral Tradition,3,11.8
19,345,Storytelling and Oral Tradition,3,10.5
19,345,Storytelling and Oral Tradition,3,17.2
19,345,Storytelling and Oral Tradition,3,11.1
19,345,Storytelling and Oral Tradition,3,12.1
19,345,Storytelling and Oral Tradition,3,15.7
19,345,Storytelling and Oral Tradition,3,12
19,345,Storytelling and Oral Tradition,3,14.4
19,345,Storytelling and Oral Tradition,3,13.6
19,345,Tribal Law and Customs,1,10.7
19,345,Tribal Law and Customs,1,7.5
19,345,Tribal Law and Customs,1,4.7
19,345,Tribal Law and Customs,1,10
19,345,Tribal Law and Customs,1,7.5
19,345,Tribal Law and Customs,1,8.7
19,386,Animal Lore and Totemism,1,12.25
19,386,Animal Lore and Totemism,1,15.25
19,386,Animal Lore and Totemism,1,10
19,386,Animal Lore and Totemism,1,12.5
19,386,Animal Lore and Totemism,1,9.75
19,386,Animal Lore and Totemism,1,12.25
19,386,Animal Lore and Totemism,1,15.5
19,386,Animal Lore and Totemism,1,15.5
19,386,Astronomy and Celestial Navigation,3,12
19,386,Astronomy and Celestial Navigation,3,10.5
19,386,Astronomy and Celestial Navigation,3,11
19,386,Drumming and Music,2,13.5
19,386,Drumming and Music,2,18.5
19,386,Drumming and Music,2,18.5
19,386,Drumming and Music,2,14.5
19,386,Drumming and Music,2,17
19,386,Drumming and Music,2,18.5
19,386,Drumming and Music,2,16
19,386,Earth Magic and Fertility Rituals,1,7
19,386,Earth Magic and Fertility Rituals,1,8
19,386,Earth Magic and Fertility Rituals,1,11
19,386,Earth Magic and Fertility Rituals,1,11
19,386,Earth Magic and Fertility Rituals,1,11.5
19,386,Earth Magic and Fertility Rituals,1,8
19,386,Earth Magic and Fertility Rituals,1,9
19,386,Earth Magic and Fertility Rituals,1,7.5
19,386,Earth Magic and Fertility Rituals,1,12.5
19,386,Herbalism and Traditional Medicine,3,9.5
19,386,Herbalism and Traditional Medicine,3,8
19,386,Herbalism and Traditional Medicine,3,6.5
19,386,Herbalism and Traditional Medicine,3,6.5
19,386,Hunting and Gathering Skills,2,11
19,386,Hunting and Gathering Skills,2,5
19,386,Hunting and Gathering Skills,2,6
19,386,Hunting and Gathering Skills,2,8
19,386,Hunting and Gathering Skills,2,11
19,386,Hunting and Gathering Skills,2,4
19,386,Martial Arts and Self-Defense,1,9
19,386,Martial Arts and Self-Defense,1,9.5
19,386,Martial Arts and Self-Defense,1,10
19,386,Martial Arts and Self-Defense,1,9
19,386,Martial Arts and Self-Defense,1,9.5
19,386,Martial Arts and Self-Defense,1,10
19,386,Shamanism and Spirit Communication,3,11.5
19,386,Shamanism and Spirit Communication,3,13
19,386,Shamanism and Spirit Communication,3,13.5
19,386,Storytelling and Oral Tradition,3,11.1
19,386,Storytelling and Oral Tradition,3,10.1
19,386,Storytelling and Oral Tradition,3,15.1
19,386,Storytelling and Oral Tradition,3,15.3
19,386,Storytelling and Oral Tradition,3,16.2
19,386,Storytelling and Oral Tradition,3,12.9
19,386,Storytelling and Oral Tradition,3,12.3
19,386,Storytelling and Oral Tradition,3,14.2
19,386,Storytelling and Oral Tradition,3,12.5
19,386,Tribal Law and Customs,1,5.4
19,386,Tribal Law and Customs,1,6.4
19,386,Tribal Law and Customs,1,5.6
19,386,Tribal Law and Customs,1,10.3
19,386,Tribal Law and Customs,1,6
19,386,Tribal Law and Customs,1,7
19,468,Animal Lore and Totemism,1,12
19,468,Animal Lore and Totemism,1,13.25
19,468,Animal Lore and Totemism,1,10.25
19,468,Animal Lore and Totemism,1,18
19,468,Animal Lore and Totemism,1,10.5
19,468,Animal Lore and Totemism,1,13
19,468,Animal Lore and Totemism,1,15.5
19,468,Astronomy and Celestial Navigation,3,12
19,468,Astronomy and Celestial Navigation,3,15.5
19,468,Astronomy and Celestial Navigation,3,11
19,468,Drumming and Music,2,18
19,468,Drumming and Music,2,19
19,468,Drumming and Music,2,20
19,468,Drumming and Music,2,20
19,468,Drumming and Music,2,15
19,468,Drumming and Music,2,10
19,468,Drumming and Music,2,16
19,468,Earth Magic and Fertility Rituals,1,9
19,468,Earth Magic and Fertility Rituals,1,9
19,468,Earth Magic and Fertility Rituals,1,8.5
19,468,Earth Magic and Fertility Rituals,1,10
19,468,Earth Magic and Fertility Rituals,1,9
19,468,Earth Magic and Fertility Rituals,1,10.5
19,468,Earth Magic and Fertility Rituals,1,8.5
19,468,Earth Magic and Fertility Rituals,1,11
19,468,Earth Magic and Fertility Rituals,1,9.5
19,468,Herbalism and Traditional Medicine,3,8.5
19,468,Herbalism and Traditional Medicine,3,3
19,468,Herbalism and Traditional Medicine,3,14.5
19,468,Herbalism and Traditional Medicine,3,11.5
19,468,Hunting and Gathering Skills,2,12
19,468,Hunting and Gathering Skills,2,9
19,468,Hunting and Gathering Skills,2,11
19,468,Hunting and Gathering Skills,2,16
19,468,Hunting and Gathering Skills,2,10
19,468,Hunting and Gathering Skills,2,6
19,468,Martial Arts and Self-Defense,1,10.5
19,468,Martial Arts and Self-Defense,1,9
19,468,Martial Arts and Self-Defense,1,9
19,468,Martial Arts and Self-Defense,1,8
19,468,Martial Arts and Self-Defense,1,7.5
19,468,Martial Arts and Self-Defense,1,9.5
19,468,Martial Arts and Self-Defense,1,8.5
19,468,Martial Arts and Self-Defense,1,11
19,468,Shamanism and Spirit Communication,3,10.5
19,468,Shamanism and Spirit Communication,3,11.5
19,468,Shamanism and Spirit Communication,3,10.5
19,468,Storytelling and Oral Tradition,3,15.7
19,468,Storytelling and Oral Tradition,3,11.3
19,468,Storytelling and Oral Tradition,3,9.1
19,468,Storytelling and Oral Tradition,3,10.2
19,468,Storytelling and Oral Tradition,3,14.3
19,468,Storytelling and Oral Tradition,3,11.3
19,468,Storytelling and Oral Tradition,3,14
19,468,Storytelling and Oral Tradition,3,11.5
19,468,Tribal Law and Customs,1,8.1
19,468,Tribal Law and Customs,1,7.9
19,468,Tribal Law and Customs,1,9.8
19,468,Tribal Law and Customs,1,9.5
19,468,Tribal Law and Customs,1,9.6
19,497,Animal Lore and Totemism,1,12
19,497,Animal Lore and Totemism,1,17.5
19,497,Animal Lore and Totemism,1,12.5
19,497,Animal Lore and Totemism,1,14
19,497,Animal Lore and Totemism,1,14.5
19,497,Animal Lore and Totemism,1,7.25
19,497,Animal Lore and Totemism,1,14.75
19,497,Astronomy and Celestial Navigation,3,10
19,497,Astronomy and Celestial Navigation,3,10
19,497,Astronomy and Celestial Navigation,3,11.5
19,497,Drumming and Music,2,12.5
19,497,Drumming and Music,2,15.5
19,497,Drumming and Music,2,17
19,497,Drumming and Music,2,11.5
19,497,Drumming and Music,2,13
19,497,Drumming and Music,2,11.5
19,497,Drumming and Music,2,19.5
19,497,Earth Magic and Fertility Rituals,1,7
19,497,Earth Magic and Fertility Rituals,1,11
19,497,Earth Magic and Fertility Rituals,1,8
19,497,Earth Magic and Fertility Rituals,1,9.5
19,497,Earth Magic and Fertility Rituals,1,8
19,497,Earth Magic and Fertility Rituals,1,10
19,497,Earth Magic and Fertility Rituals,1,9
19,497,Earth Magic and Fertility Rituals,1,7.5
19,497,Earth Magic and Fertility Rituals,1,8.5
19,497,Herbalism and Traditional Medicine,3,16
19,497,Herbalism and Traditional Medicine,3,12.5
19,497,Herbalism and Traditional Medicine,3,10
19,497,Herbalism and Traditional Medicine,3,10.5
19,497,Hunting and Gathering Skills,2,4
19,497,Hunting and Gathering Skills,2,11
19,497,Hunting and Gathering Skills,2,0
19,497,Hunting and Gathering Skills,2,7
19,497,Hunting and Gathering Skills,2,10
19,497,Martial Arts and Self-Defense,1,9
19,497,Martial Arts and Self-Defense,1,10.5
19,497,Martial Arts and Self-Defense,1,8
19,497,Martial Arts and Self-Defense,1,12
19,497,Martial Arts and Self-Defense,1,11
19,497,Martial Arts and Self-Defense,1,11
19,497,Martial Arts and Self-Defense,1,7.5
19,497,Martial Arts and Self-Defense,1,8.5
19,497,Shamanism and Spirit Communication,3,13
19,497,Shamanism and Spirit Communication,3,15
19,497,Shamanism and Spirit Communication,3,11.5
19,497,Storytelling and Oral Tradition,3,11.5
19,497,Storytelling and Oral Tradition,3,18.8
19,497,Storytelling and Oral Tradition,3,12.9
19,497,Storytelling and Oral Tradition,3,13.4
19,497,Storytelling and Oral Tradition,3,14.3
19,497,Storytelling and Oral Tradition,3,13.1
19,497,Storytelling and Oral Tradition,3,14.1
19,497,Storytelling and Oral Tradition,3,16.8
19,497,Storytelling and Oral Tradition,3,13.5
19,497,Tribal Law and Customs,1,4.2
19,497,Tribal Law and Customs,1,8.8
19,497,Tribal Law and Customs,1,9.1
19,497,Tribal Law and Customs,1,5.6
19,497,Tribal Law and Customs,1,8.1
19,497,Tribal Law and Customs,1,9.5
19,500,Animal Lore and Totemism,1,12.75
19,500,Animal Lore and Totemism,1,14
19,500,Animal Lore and Totemism,1,14.25
19,500,Animal Lore and Totemism,1,11
19,500,Animal Lore and Totemism,1,14
19,500,Animal Lore and Totemism,1,11.25
19,500,Animal Lore and Totemism,1,17.75
19,500,Astronomy and Celestial Navigation,3,10.5
19,500,Astronomy and Celestial Navigation,3,11.5
19,500,Astronomy and Celestial Navigation,3,11.5
19,500,Drumming and Music,2,16
19,500,Drumming and Music,2,10.5
19,500,Drumming and Music,2,13
19,500,Drumming and Music,2,12
19,500,Drumming and Music,2,16
19,500,Drumming and Music,2,16.5
19,500,Drumming and Music,2,14
19,500,Earth Magic and Fertility Rituals,1,8.5
19,500,Earth Magic and Fertility Rituals,1,8.5
19,500,Earth Magic and Fertility Rituals,1,8.5
19,500,Earth Magic and Fertility Rituals,1,8.5
19,500,Earth Magic and Fertility Rituals,1,12
19,500,Earth Magic and Fertility Rituals,1,9.5
19,500,Earth Magic and Fertility Rituals,1,8
19,500,Earth Magic and Fertility Rituals,1,9.5
19,500,Earth Magic and Fertility Rituals,1,9
19,500,Herbalism and Traditional Medicine,3,6.5
19,500,Herbalism and Traditional Medicine,3,11
